CIK,broad_bnpl_category,candidate_id,candidate_screening_status,candidate_source,candidate_source_url,category_confidence,company_name,detailed_bnpl_category,exchange,manual_review_required,sec_universe_rank,sic_code,sic_description,ticker
0000940942,Sports & Leisure,CTRL_CAND_0165,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Hub Group, Inc.",Sports & Outdoor,Nasdaq,False,1294,4731,Arrangement of Transportation of Freight & Cargo,HUBG
0001111335,Automotive,CTRL_CAND_0166,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,VISTEON CORP,Automotive,Nasdaq,False,1301,3714,Motor Vehicle Parts & Accessories,VC
0000921738,Entertainment,CTRL_CAND_0167,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"PENN Entertainment, Inc.",Gaming & Entertainment,Nasdaq,True,1308,7011,Hotels & Motels,PENN
0001639825,Kids & Toys,CTRL_CAND_0168,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"PELOTON INTERACTIVE, INC.",Toys & Hobbies,Nasdaq,False,1310,3949,"Sporting & Athletic Goods, NEC",PTON
0001419945,Entertainment,CTRL_CAND_0169,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,TEEKAY TANKERS LTD.,Gaming & Entertainment,NYSE,True,1311,4400,Water Transportation,TNK
0000076605,Automotive,CTRL_CAND_0170,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,PATRICK INDUSTRIES INC,Automotive,Nasdaq,False,1313,3714,Motor Vehicle Parts & Accessories,PATK
0001968915,Automotive,CTRL_CAND_0171,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,PHINIA INC.,Automotive,NYSE,False,1318,3714,Motor Vehicle Parts & Accessories,PHIN
0001620533,Entertainment,CTRL_CAND_0172,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Shake Shack Inc.,Gaming & Entertainment,NYSE,True,1329,5810,Retail-Eating & Drinking Places,SHAK
0001362468,Entertainment,CTRL_CAND_0173,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Allegiant Travel CO,Gaming & Entertainment,Nasdaq,True,1344,4512,"Air Transportation, Scheduled",ALGT
0000854775,Electronics & Technology,CTRL_CAND_0174,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,DIGI INTERNATIONAL INC,Computers & Tablets,Nasdaq,False,1347,3576,Computer Communications Equipment,DGII
0001758488,Entertainment,CTRL_CAND_0175,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,ONESPAWORLD HOLDINGS Ltd,Gaming & Entertainment,Nasdaq,False,1354,7997,Services-Membership Sports & Recreation Clubs,OSW
0000028823,Electronics & Technology,CTRL_CAND_0176,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"DIEBOLD NIXDORF, Inc",Computers & Tablets,NYSE,False,1366,3578,Calculating & Accounting Machines (No Electronic Computers),DBD
0000763744,Automotive,CTRL_CAND_0177,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,LCI INDUSTRIES,Automotive,NYSE,False,1372,3714,Motor Vehicle Parts & Accessories,LCII
0001024305,Apparel & Personal Care,CTRL_CAND_0178,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,COTY INC.,Health & Beauty,NYSE,False,1388,2844,"Perfumes, Cosmetics & Other Toilet Preparations",COTY
0001589526,Automotive,CTRL_CAND_0179,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Blue Bird Corp,Automotive,Nasdaq,False,1391,3713,Truck & Bus Bodies,BLBD
0001964954,Entertainment,CTRL_CAND_0180,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Okeanis Eco Tankers Corp.,Gaming & Entertainment,NYSE,True,1394,4412,Deep Sea Foreign Transportation of Freight,ECO
0000078814,Electronics & Technology,CTRL_CAND_0181,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,PITNEY BOWES INC /DE/,Computers & Tablets,NYSE,False,1395,3579,"Office Machines, NEC",PBI
0001415921,Entertainment,CTRL_CAND_0182,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Navios Maritime Partners L.P.,Gaming & Entertainment,NYSE,True,1403,4412,Deep Sea Foreign Transportation of Freight,NMM
0001158463,Entertainment,CTRL_CAND_0183,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,JETBLUE AIRWAYS CORP,Gaming & Entertainment,Nasdaq,True,1409,4512,"Air Transportation, Scheduled",JBLU
0001561861,Entertainment,CTRL_CAND_0184,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Grupo Aeromexico, S.A.B. de C.V.",Gaming & Entertainment,NYSE,True,1412,4512,"Air Transportation, Scheduled",AERO
0001381640,Entertainment,CTRL_CAND_0185,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Melco Resorts & Entertainment LTD,Gaming & Entertainment,Nasdaq,True,1415,7011,Hotels & Motels,MLCO
0000907242,Entertainment,CTRL_CAND_0186,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,MONARCH CASINO & RESORT INC,Gaming & Entertainment,Nasdaq,True,1426,7011,Hotels & Motels,MCRI
0001295810,Entertainment,CTRL_CAND_0187,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Sunstone Hotel Investors, Inc.",Gaming & Entertainment,NYSE,True,1427,7011,Hotels & Motels,SHO
0001978867,Entertainment,CTRL_CAND_0188,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Cadeler A/S,Gaming & Entertainment,NYSE,True,1429,4412,Deep Sea Foreign Transportation of Freight,CDLR
0002013649,Entertainment,CTRL_CAND_0189,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Chagee Holdings Ltd.,Gaming & Entertainment,Nasdaq,True,1436,5810,Retail-Eating & Drinking Places,CHA
0001884082,Automotive,CTRL_CAND_0190,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Polestar Automotive Holding UK PLC,Automotive,Nasdaq,False,1442,3711,Motor Vehicles & Passenger Car Bodies,PSNY
0001564902,Entertainment,CTRL_CAND_0191,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,United Parks & Resorts Inc.,Gaming & Entertainment,NYSE,False,1448,7990,Services-Miscellaneous Amusement & Recreation,PRKS
0001616000,Entertainment,CTRL_CAND_0192,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Xenia Hotels & Resorts, Inc.",Gaming & Entertainment,NYSE,True,1471,7011,Hotels & Motels,XHR
0001596993,Entertainment,CTRL_CAND_0193,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,DORIAN LPG LTD.,Gaming & Entertainment,NYSE,True,1478,4412,Deep Sea Foreign Transportation of Freight,LPG
0001512499,Sports & Leisure,CTRL_CAND_0194,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"LINDBLAD EXPEDITIONS HOLDINGS, INC.",Sports & Outdoor,Nasdaq,False,1491,4700,Transportation Services,LIND
0001834489,Entertainment,CTRL_CAND_0195,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Genius Sports Ltd,Gaming & Entertainment,NYSE,False,1512,7990,Services-Miscellaneous Amusement & Recreation,GENI
0001503584,Entertainment,CTRL_CAND_0196,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Costamare Inc.,Gaming & Entertainment,NYSE,True,1514,4412,Deep Sea Foreign Transportation of Freight,CMRE
0001619762,Entertainment,CTRL_CAND_0197,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Brightstar Lottery PLC,Gaming & Entertainment,NYSE,False,1523,7990,Services-Miscellaneous Amusement & Recreation,BRSL
0001530721,Apparel & Personal Care,CTRL_CAND_0198,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Capri Holdings Ltd,Clothing & Accessories,NYSE,False,1528,3100,Leather & Leather Products,CPRI
0001999001,Entertainment,CTRL_CAND_0199,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Six Flags Entertainment Corporation/NEW,Gaming & Entertainment,NYSE,False,1542,7900,Services-Amusement & Recreation Services,FUN
0001508478,Entertainment,CTRL_CAND_0200,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Arcos Dorados Holdings Inc.,Gaming & Entertainment,NYSE,True,1550,5812,Retail-Eating Places,ARCO
0001772253,Entertainment,CTRL_CAND_0201,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Flex LNG Ltd.,Gaming & Entertainment,NYSE,True,1566,4400,Water Transportation,FLNG
0001670541,Automotive,CTRL_CAND_0202,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Adient plc,Automotive,NYSE,False,1580,3714,Motor Vehicle Parts & Accessories,ADNT
0000926326,Electronics & Technology,CTRL_CAND_0203,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"OMNICELL, INC.",Computers & Tablets,Nasdaq,False,1586,3571,Electronic Computers,OMCL
0001432364,Entertainment,CTRL_CAND_0204,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,AZUL SA,Gaming & Entertainment,NYSE,True,1589,4512,"Air Transportation, Scheduled",AZUL
0000057131,Home & Appliances,CTRL_CAND_0205,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,LA-Z-BOY INC,Home & Appliances,NYSE,False,1596,2510,Household Furniture,LZB
0000821002,Apparel & Personal Care,CTRL_CAND_0206,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,G III APPAREL GROUP LTD /DE/,Clothing & Accessories,Nasdaq,False,1611,2300,Apparel & Other Finishd Prods of Fabrics & Similar Matl,GIII
0000066382,Home & Appliances,CTRL_CAND_0207,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"MILLERKNOLL, INC.",Home & Appliances,Nasdaq,False,1615,2520,Office Furniture,MLKN
0001013488,Entertainment,CTRL_CAND_0208,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,BJs RESTAURANTS INC,Gaming & Entertainment,Nasdaq,True,1640,5812,Retail-Eating Places,BJRI
0000884219,Entertainment,CTRL_CAND_0209,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Pursuit Attractions & Hospitality, Inc.",Gaming & Entertainment,NYSE,False,1658,7990,Services-Miscellaneous Amusement & Recreation,PRSU
0001581804,Entertainment,CTRL_CAND_0210,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Navigator Holdings Ltd.,Gaming & Entertainment,NYSE,True,1660,4412,Deep Sea Foreign Transportation of Freight,NVGS
0001062231,Automotive,CTRL_CAND_0211,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Dauch Corp,Automotive,NYSE,False,1673,3714,Motor Vehicle Parts & Accessories,DCH
0000069633,Electronics & Technology,CTRL_CAND_0212,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"NAPCO SECURITY TECHNOLOGIES, INC",Phones & Smartwatches,Nasdaq,True,1686,3669,"Communications Equipment, NEC",NSSC
0002054507,Entertainment,CTRL_CAND_0213,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Hotel101 Global Holdings Corp.,Gaming & Entertainment,Nasdaq,True,1709,7011,Hotels & Motels,HBNB
0000851310,Electronics & Technology,CTRL_CAND_0214,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,HARMONIC INC.,Phones & Smartwatches,Nasdaq,True,1716,3663,Radio & Tv Broadcasting & Communications Equipment,HLIT
0001067294,Entertainment,CTRL_CAND_0215,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"CRACKER BARREL OLD COUNTRY STORE, INC",Gaming & Entertainment,Nasdaq,True,1717,5812,Retail-Eating Places,CBRL
0001096752,Apparel & Personal Care,CTRL_CAND_0216,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,EDGEWELL PERSONAL CARE Co,Health & Beauty,NYSE,False,1721,2844,"Perfumes, Cosmetics & Other Toilet Preparations",EPC
0001722608,Entertainment,CTRL_CAND_0217,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"iQIYI, Inc.",Gaming & Entertainment,Nasdaq,False,1723,7841,Services-Video Tape Rental,IQ
0000903129,Automotive,CTRL_CAND_0218,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Gentherm Inc,Automotive,Nasdaq,False,1726,3714,Motor Vehicle Parts & Accessories,THRM
0001726173,Entertainment,CTRL_CAND_0219,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Biglari Holdings Inc.,Gaming & Entertainment,NYSE,True,1735,5812,Retail-Eating Places,BH-A
0001789029,Automotive,CTRL_CAND_0220,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Aeva Technologies, Inc.",Automotive,Nasdaq,False,1744,3714,Motor Vehicle Parts & Accessories,AEVA
0000070866,Electronics & Technology,CTRL_CAND_0221,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,NCR Voyix Corp,Computers & Tablets,NYSE,False,1768,3578,Calculating & Accounting Machines (No Electronic Computers),VYX
0001743759,Electronics & Technology,CTRL_CAND_0222,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Corsair Gaming, Inc.",Computers & Tablets,Nasdaq,False,1779,3577,"Computer Peripheral Equipment, NEC",CRSR
0001326200,Entertainment,CTRL_CAND_0223,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,GENCO SHIPPING & TRADING LTD,Gaming & Entertainment,NYSE,True,1783,4412,Deep Sea Foreign Transportation of Freight,GNK
0001831907,Apparel & Personal Care,CTRL_CAND_0224,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,LuxExperience B.V.,Clothing & Accessories,NYSE,True,1790,5961,Retail-Catalog & Mail-Order Houses,LUXE
0001941365,Home & Appliances,CTRL_CAND_0225,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"MasterBrand, Inc.",Home & Appliances,NYSE,False,1807,2511,"Wood Household Furniture, (No Upholstered)",MBC
0001850235,Apparel & Personal Care,CTRL_CAND_0226,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,D-MARKET Electronic Services & Trading,Clothing & Accessories,Nasdaq,True,1809,5961,Retail-Catalog & Mail-Order Houses,HEPS
0001956955,Electronics & Technology,CTRL_CAND_0227,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Unusual Machines, Inc.",Phones & Smartwatches,NYSE,True,1826,3663,Radio & Tv Broadcasting & Communications Equipment,UMAC
0000911971,Entertainment,CTRL_CAND_0228,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,TEEKAY CORP LTD,Gaming & Entertainment,NYSE,True,1833,4412,Deep Sea Foreign Transportation of Freight,TK
0001805385,Electronics & Technology,CTRL_CAND_0229,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Evolv Technologies Holdings, Inc.",Computers & Tablets,Nasdaq,False,1840,3577,"Computer Peripheral Equipment, NEC",EVLV
0000901491,Entertainment,CTRL_CAND_0230,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,PAPA JOHNS INTERNATIONAL INC,Gaming & Entertainment,Nasdaq,True,1852,5812,Retail-Eating Places,PZZA
0001698991,Entertainment,CTRL_CAND_0231,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Accel Entertainment, Inc.",Gaming & Entertainment,NYSE,False,1855,7900,Services-Amusement & Recreation Services,ACEL
0000810332,Entertainment,CTRL_CAND_0232,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,REPUBLIC AIRWAYS HOLDINGS INC.,Gaming & Entertainment,Nasdaq,True,1857,4512,"Air Transportation, Scheduled",RJET
0001753539,Electronics & Technology,CTRL_CAND_0233,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,BlackSky Technology Inc.,Phones & Smartwatches,NYSE,True,1876,3663,Radio & Tv Broadcasting & Communications Equipment,BKSY
0001840572,Entertainment,CTRL_CAND_0234,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Lucky Strike Entertainment Corp,Gaming & Entertainment,NYSE,False,1884,7900,Services-Amusement & Recreation Services,LUCK
0001520504,Entertainment,CTRL_CAND_0235,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Gaming & Entertainment,NYSE,True,1889,4512,"Air Transportation, Scheduled",VLRS
0000062234,Entertainment,CTRL_CAND_0236,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,MARCUS CORP,Gaming & Entertainment,NYSE,False,1891,7830,Services-Motion Picture Theaters,MCS
0001789940,Entertainment,CTRL_CAND_0237,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"First Watch Restaurant Group, Inc.",Gaming & Entertainment,Nasdaq,True,1946,5812,Retail-Eating Places,FWRG
0001826470,Apparel & Personal Care,CTRL_CAND_0238,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Petco Health & Wellness Company, Inc.",Health & Beauty,Nasdaq,False,1947,5990,"Retail-Retail Stores, NEC",WOOF
0001434754,Entertainment,CTRL_CAND_0239,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"SAFE BULKERS, INC.",Gaming & Entertainment,NYSE,True,1948,4412,Deep Sea Foreign Transportation of Freight,SB
0001682745,Sports & Leisure,CTRL_CAND_0240,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,VERRA MOBILITY Corp,Sports & Outdoor,Nasdaq,False,1961,4700,Transportation Services,VRRM
0001995306,Entertainment,CTRL_CAND_0241,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,SUPER HI INTERNATIONAL HOLDING LTD.,Gaming & Entertainment,Nasdaq,True,1966,5812,Retail-Eating Places,HDL
0001477815,Entertainment,CTRL_CAND_0242,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,"Sweetgreen, Inc.",Gaming & Entertainment,NYSE,True,1969,5812,Retail-Eating Places,SG
0001057060,Automotive,CTRL_CAND_0243,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,HIGH,MARINEMAX INC,Automotive,NYSE,False,1974,5531,Retail-Auto & Home Supply Stores,HZO
0001345126,Home & Appliances,CTRL_CAND_0244,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,Compass Diversified Holdings,Home & Appliances,NYSE,False,1979,2510,Household Furniture,CODI
0001865200,Entertainment,CTRL_CAND_0245,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Angel Studios, Inc.",Gaming & Entertainment,NYSE,False,1986,7812,Services-Motion Picture & Video Tape Production,ANGX
0001756708,Apparel & Personal Care,CTRL_CAND_0246,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,LOW,Jumia Technologies AG,Clothing & Accessories,NYSE,True,1987,5961,Retail-Catalog & Mail-Order Houses,JMIA
0001547459,Apparel & Personal Care,CTRL_CAND_0247,candidate_pool,SEC company_tickers_exchange.json + SEC submissions SIC,https://www.sec.gov/files/company_tickers_exchange.json; https://data.sec.gov/submissions/CIK##########.json,MEDIUM,"Natural Grocers by Vitamin Cottage, Inc.",Health & Beauty,NYSE,False,1991,5411,Retail-Grocery Stores,NGVC
